"PWS ID","PWS Name","EPA Region","Primacy Agency","PWS Type","Population Served Count","Cities Served","Counties Served","# of Facilities","# of Violations","# of Site Visits"
"TX1010810","BAMMEL OAKS ESTATES 2","Region 6","Texas","Community water system","234","-","Harris","14","2","8"
"TX1010809","BAMMEL OAKS ESTATES 1","Region 6","Texas","Community water system","33","-","Harris","5","0","7"
"TX0200415","SOUTH MEADOWS EAST","Region 6","Texas","Community water system","360","-","Brazoria","12","1","7"
"TX0200413","SOUTH MEADOWS WEST","Region 6","Texas","Community water system","87","-","Brazoria","17","1","5"
"TX0200363","STERLING ESTATES","Region 6","Texas","Community water system","105","-","Brazoria","10","2","7"
"TX0200349","HEIGHTS COUNTRY SUBDIVISION","Region 6","Texas","Community water system","105","-","Brazoria","11","0","9"
"TX0200347","MEADOWLAND SUBDIVISION","Region 6","Texas","Community water system","351","-","Brazoria","9","2","10"
"TX0200341","VILLAGE TRACE WATER SYSTEM","Region 6","Texas","Community water system","453","-","Brazoria","9","0","9"
"TX0200337","COUNTRY CREEK ESTATES WATER SYSTEM","Region 6","Texas","Community water system","198","-","Brazoria","10","2","8"
"TX0200271","MEADOWLARK SUBDIVISION","Region 6","Texas","Community water system","105","-","Brazoria","11","2","7"
"TX0200258","SHARONDALE SUBDIVISION","Region 6","Texas","Community water system","87","-","Brazoria","6","1","9"
"TX0200255","SANDY RIDGE SUBDIVISION","Region 6","Texas","Community water system","60","-","Brazoria","6","4","8"
"TX0200254","WESTWOOD SUBDIVISION","Region 6","Texas","Community water system","84","-","Brazoria","6","0","6"
"TX0200248","PLEASANTDALE SUBDIVISION","Region 6","Texas","Community water system","48","-","Brazoria","6","1","8"
"TX0200242","PALMETTO SUBDIVISION","Region 6","Texas","Community water system","120","-","Brazoria","10","0","8"
"TX1700702","ESTATES OF LEGENDS RANCH","Region 6","Texas","Community water system","588","-","Montgomery","11","3","4"
"TX1700670","WHITE OAK RANCH SECTION ONE","Region 6","Texas","Community water system","177","-","Montgomery","10","5","5"
"TX1700666","OLD EGYPT SUBDIVISION","Region 6","Texas","Community water system","3,137","-","Montgomery","37","0","6"
"TX1700173","HIDDEN FOREST ESTATES","Region 6","Texas","Community water system","330","-","Montgomery","10","8","8"
"TX1700171","ARROWHEAD LAKE & FRONTIER LAKE","Region 6","Texas","Community water system","957","-","Montgomery","18","2","8"
"TX1700134","LAKE CONROE FOREST SUBDIVISION","Region 6","Texas","Community water system","1,098","-","Montgomery","18","0","7"
"TX1700129","DOGWOOD HILLS","Region 6","Texas","Community water system","927","-","Montgomery","23","1","7"
"TX1700128","WALNUT SPRINGS","Region 6","Texas","Community water system","534","-","Montgomery","15","1","7"
"TX1700106","FOREST WOODS SUBDIVISION","Region 6","Texas","Community water system","183","-","Montgomery","10","2","8"
"TX1700096","CRYSTAL FOREST SUBDIVISION","Region 6","Texas","Community water system","543","-","Montgomery","17","9","8"
"TX1700078","PINE VISTA MOBILE HOME VILLAGE","Region 6","Texas","Community water system","210","-","Montgomery","9","0","8"
"TX1700061","PINEY POINT SUBDIVISION","Region 6","Texas","Community water system","225","-","Montgomery","9","1","8"
"TX1700041","LAKE CONROE WEST","Region 6","Texas","Community water system","171","-","Montgomery","9","0","8"
"TX1700040","ENCHANTED FOREST","Region 6","Texas","Community water system","54","-","Montgomery","7","0","9"
"TX1700015","LAIRD ESTATES","Region 6","Texas","Community water system","51","-","Montgomery","7","0","7"
"TX1700006","AIRPORT HEIGHTS","Region 6","Texas","Community water system","45","-","Montgomery","12","2","7"
"TX1110080","NOLAN CREEK ESTATES","Region 6","Texas","Community water system","159","-","Hood","9","0","10"
"TX1110079","BLUE WATER SHORES","Region 6","Texas","Community water system","1,119","-","Hood","13","0","8"
"TX1110077","SUNSET ACRES SUBDIVISION","Region 6","Texas","Community water system","162","-","Hood","16","0","9"
"TX1110076","RIVER RUN SUBDIVISION","Region 6","Texas","Community water system","345","-","Hood","9","2","9"
"TX1110074","NORTH FORK CREEK","Region 6","Texas","Community water system","171","-","Hood","10","2","9"
"TX1110070","CANYON CREEK ADDITION","Region 6","Texas","Community water system","906","-","Hood","14","64","10"
"TX1110059","LAKE COUNTRY ACRES","Region 6","Texas","Community water system","456","-","Hood","15","2","9"
"TX1110052","EASTWOOD VILLAGE","Region 6","Texas","Community water system","465","-","Hood","12","1","8"
"TX1110045","RIVER COUNTRY ACRES","Region 6","Texas","Community water system","246","-","Hood","14","0","8"
"TX1110042","BOYNTON WATER","Region 6","Texas","Community water system","192","-","Hood","14","8","9"
"TX1840076","WINDSOR ESTATES","Region 6","Texas","Community water system","90","-","Parker","20","1","10"
"TX1840047","REMUDA RANCH ESTATES","Region 6","Texas","Community water system","198","-","Parker","12","2","8"
"TX1840038","LAGO LINDO ESTATES","Region 6","Texas","Community water system","120","-","Parker","18","2","9"
"TX1840037","DEER BUTTE SUBDIVISION","Region 6","Texas","Community water system","213","-","Parker","11","3","8"
"TX1840035","FLAT ROCK ESTATES","Region 6","Texas","Community water system","105","-","Parker","14","0","9"
"TX1840021","SHANGRI LA SUBDIVISION","Region 6","Texas","Community water system","438","-","Parker","31","4","11"
"TX1840018","LAZY BEND ESTATES","Region 6","Texas","Community water system","153","-","Parker","9","3","8"
"TX1840017","AGNES SUBDIVISION","Region 6","Texas","Community water system","54","-","Parker","14","0","10"
"TX1840016","LA JUNTA","Region 6","Texas","Community water system","102","-","Parker","11","0","9"
"TX1840015","SPRINGTOWN SUBDIVISION","Region 6","Texas","Community water system","69","-","Parker","10","1","8"
"TX1840013","ASHCREEK ADDITION","Region 6","Texas","Community water system","366","-","Parker","22","13","9"
"TX1840012","LIVE OAK HILLS ADDITION","Region 6","Texas","Community water system","297","-","Parker","10","3","9"
"TX1840011","TANGLEWOOD ESTATES","Region 6","Texas","Community water system","600","-","Parker","20","3","9"
"TX1070074","CARRIZO WATER CORP FOREST GROVE","Region 6","Texas","Community water system","1,053","-","Henderson","18","7","7"
"TX1070059","LAKE UTILITY CO","Region 6","Texas","Community water system","348","-","Henderson","9","0","7"
"TX0930042","WEST MAGNOLIA FOREST","Region 6","Texas","Community water system","111","-","Grimes","7","0","6"
"TX0920026","FOREST LAKE SUBDIVISION","Region 6","Texas","Community water system","339","-","Gregg","18","5","9"
"TX0910139","HERITAGE ESTATES","Region 6","Texas","Community water system","57","-","Grayson","12","2","4"
"TX2130036","GREENFIELDS ON SQUAW CREEK","Region 6","Texas","Community water system","66","-","Somervell","10","1","8"
"TX2130021","SQUAW CREEK SUBDIVISION WATER SYSTEM","Region 6","Texas","Community water system","256","-","Somervell","17","0","11"
"TX2120077","WWWW WATER SYSTEM","Region 6","Texas","Community water system","117","-","Smith","9","2","7"
"TX2120045","ENCHANTED LAKES WATER SYSTEM","Region 6","Texas","Community water system","456","-","Smith","10","0","8"
"TX1490017","LAKE VISTA UTILITY CO","Region 6","Texas","Community water system","708","-","Live Oak","18","2","8"
"TX1700665","GREENFIELD FOREST","Region 6","Texas","Community water system","1,485","-","Montgomery","20","0","4"
"TX1700657","WOODLAND RANCH","Region 6","Texas","Community water system","294","-","Montgomery","10","3","4"
"TX1700651","INDIGO RANCH","Region 6","Texas","Community water system","345","-","Montgomery","9","0","5"
"TX1700641","TIMBERLOCH ESTATES","Region 6","Texas","Community water system","645","-","Montgomery","11","1","6"
"TX1700601","BRUSHY CREEK UTILITY","Region 6","Texas","Community water system","330","-","Montgomery","11","2","6"
"TX0790423","LAKES OF MISSION GROVE","Region 6","Texas","Community water system","138","-","Fort Bend","9","17","4"
"TX0490042","FRF WATER SYSTEMS 1 3 4 5 6 7 8","Region 6","Texas","Community water system","342","-","Cooke","37","3","8"
"TX1110035","MOUNTAIN VIEW SUBDIVISION","Region 6","Texas","Community water system","960","-","Hood","38","0","8"
"TX1110028","BRAZOS RIVER ACRES","Region 6","Texas","Community water system","336","-","Hood","14","0","9"
"TX1110027","WHIPPOORWILL BAY SUBDIVISION","Region 6","Texas","Community water system","693","-","Hood","21","6","9"
"TX1110026","SANDY BEACH SUBDIVISION","Region 6","Texas","Community water system","498","-","Hood","11","2","8"
"TX1110024","ROCK HARBOR ESTATES","Region 6","Texas","Community water system","447","-","Hood","18","2","8"
"TX1110017","LONG CREEK WATER","Region 6","Texas","Community water system","354","-","Hood","16","8","9"
"TX0360005","GRAY UTILITY SERVICE","Region 6","Texas","Community water system","3,093","-","Chambers","18","28","8"
"TX0730015","MOOREVILLE WSC","Region 6","Texas","Community water system","201","-","Falls","15","7","6"
"TX1460145","LEANING TOWERING OAKS SUBDIVISION","Region 6","Texas","Community water system","229","-","Liberty","12","23","9"
"TX1460141","DAYTON CREEK WATER SYSTEM","Region 6","Texas","Community water system","225","-","Liberty","10","1","8"
"TX1460137","WEBB WAY SUBDIVISION","Region 6","Texas","Community water system","43","-","Liberty","10","5","4"
"TX1460136","DAYTON OAKS ESTATE","Region 6","Texas","Community water system","216","-","Liberty","10","3","7"
"TX1460115","SOUTH DAYTON OAKS","Region 6","Texas","Community water system","69","-","Liberty","8","6","6"
"TX1460102","CEDAR ESTATES SUBDIVISION","Region 6","Texas","Community water system","246","-","Liberty","10","2","7"
"TX1460100","OAK MEADOWS SUBDIVISION II AND III","Region 6","Texas","Community water system","246","-","Liberty","10","23","8"
"TX0010046","ANDERSON COUNTY CEDAR CREEK WSC","Region 6","Texas","Community water system","1,293","-","Anderson","12","11","8"
"TX1460033","MAYWOOD ACRES","Region 6","Texas","Community water system","129","-","Liberty","6","2","7"
"TX1050080","GRANITE CREEK WSC","Region 6","Texas","Community water system","186","-","Hays","14","0","7"
"TX1050077","MEADOW WOODS WATER SUPPLY","Region 6","Texas","Community water system","1,551","-","Hays","22","10","7"
"TX1050068","CARDINAL VALLEY WATER","Region 6","Texas","Community water system","195","-","Hays","11","17","7"
"TX1050058","SOUTHWEST TERRITORY","Region 6","Texas","Community water system","315","-","Hays","16","6","5"
"TX1050043","LEISUREWOODS WATER","Region 6","Texas","Community water system","1,338","-","Hays","26","5","8"
"TX1050039","WOODCREEK UTILITY CO 2","Region 6","Texas","Community water system","3,096","-","Hays","26","50","10"
"TX1050037","WOODCREEK UTILITY CO 1","Region 6","Texas","Community water system","1,753","-","Hays","17","8","9"
"TX1050029","CHAPARRAL WATER SYSTEM HAYS","Region 6","Texas","Community water system","438","-","Hays","55","33","7"
"TX1050134","SIERRA WEST SUBDIVISION","Region 6","Texas","Community water system","477","-","Hays","14","6","5"
"TX1050111","MOUNTAIN CREST WATER","Region 6","Texas","Community water system","288","-","Hays","10","1","7"
"TX1050100","OAK MEADOWS","Region 6","Texas","Community water system","813","-","Hays","19","4","7"
"TX1050082","COPPER HILLS WATER SYSTEM","Region 6","Texas","Community water system","141","-","Hays","14","3","6"
"TX0610238","SHALE CREEK COMMUNITY","Region 6","Texas","Community water system","1,485","-","Denton","15","1","6"
"TX0610237","WILLOW SPRINGS ADDITION","Region 6","Texas","Community water system","195","-","Denton","11","1","8"
"TX0610236","STONE VALLEY FARM","Region 6","Texas","Community water system","228","-","Denton","12","1","5"
"TX0610234","RADECKE ROAD WATER SYSTEM","Region 6","Texas","Community water system","45","-","Denton","9","1","9"
"TX0610233","PONDEROSA RANCH","Region 6","Texas","Community water system","438","-","Denton","19","1","9"
"TX0610224","OLD STONY ESTATES","Region 6","Texas","Community water system","54","-","Denton","9","0","7"
"TX0610220","STONY HILLS WATER SYSTEM","Region 6","Texas","Community water system","216","-","Denton","10","0","5"
"TX0610218","SPRING HILL ESTATES","Region 6","Texas","Community water system","246","-","Denton","9","0","8"
"TX0610214","SPANISH OAKS ADDITION","Region 6","Texas","Community water system","81","-","Denton","9","4","9"
"TX0200229","WINDSONG SUBDIVISION","Region 6","Texas","Community water system","129","-","Brazoria","13","0","8"
"TX0200227","MORELAND SUBDIVISION","Region 6","Texas","Community water system","249","-","Brazoria","14","0","8"
"TX0200223","PLEASANT MEADOWS SUBDIVISION","Region 6","Texas","Community water system","84","-","Brazoria","6","2","8"
"TX0200219","QUAIL MEADOWS SUBDIVISION","Region 6","Texas","Community water system","108","-","Brazoria","11","7","9"
"TX0200218","HASTINGS HOMEOWNERS WATER SYSTEM","Region 6","Texas","Community water system","177","-","Brazoria","9","2","8"
"TX0200211","WELLBORN ACRES","Region 6","Texas","Community water system","51","-","Brazoria","6","2","8"
"TX0200190","CENTENNIAL PLACE","Region 6","Texas","Community water system","96","-","Brazoria","7","2","9"
"TX0200189","MEADOWVIEW SUBDIVISION","Region 6","Texas","Community water system","129","-","Brazoria","14","0","9"
"TX0200153","FLORA 6","Region 6","Texas","Community water system","51","-","Brazoria","6","0","8"
"TX0200152","CALICO FARMS SUBDIVISION","Region 6","Texas","Community water system","75","-","Brazoria","8","2","8"
"TX0200151","FLORA 7","Region 6","Texas","Community water system","45","-","Brazoria","7","0","9"
"TX0200146","OAK BEND ESTATES","Region 6","Texas","Community water system","165","-","Brazoria","9","0","6"
"TX0200067","LAS PLAYAS","Region 6","Texas","Community water system","321","-","Brazoria","10","1","6"
"TX0200065","BERNARD ACRES","Region 6","Texas","Community water system","228","-","Brazoria","10","6","6"
"TX1870156","LAKE LIVINGSTON VILLAGE WATER UTILITY","Region 6","Texas","Community water system","597","-","Polk","9","2","8"
"TX1870155","CEDAR POINT","Region 6","Texas","Community water system","915","-","Polk","24","4","8"
"TX1700555","CIMARRON COUNTRY","Region 6","Texas","Community water system","702","-","Montgomery","13","6","9"
"TX1700543","LAKE CONROE VILLAGE","Region 6","Texas","Community water system","603","-","Montgomery","10","3","8"
"TX1700529","LAKE CREEK FOREST","Region 6","Texas","Community water system","753","-","Montgomery","12","0","7"
"TX1700437","CLEAR CREEK FOREST SECTION 12","Region 6","Texas","Community water system","1,611","-","Montgomery","19","0","7"
"TX1700393","SHADOW BAY SUBDIVISION","Region 6","Texas","Community water system","828","-","Montgomery","13","0","9"
"TX1013296","CYPRESS CREEK RANCH","Region 6","Texas","Community water system","273","-","Harris","5","0","6"
"TX1013262","ESTATES OF WILLOW CREEK","Region 6","Texas","Community water system","588","-","Harris","11","1","4"
"TX0320015","CHEROKEE POINT WATER CO","Region 6","Texas","Community water system","186","-","Camp","9","3","7"
"TX2500017","CLEAR LAKES","Region 6","Texas","Community water system","987","-","Wood","17","6","8"
"TX2490077","HAWK RIDGE","Region 6","Texas","Community water system","117","-","Wise","5","1","2"
"TX2490060","CHISHOLM SPRINGS","Region 6","Texas","Community water system","741","-","Wise","13","0","7"
"TX2490057","HIGHLAND HILLS","Region 6","Texas","Community water system","342","-","Wise","14","0","5"
"TX2490056","REATTA ESTATES","Region 6","Texas","Community water system","267","-","Wise","11","1","8"
