"PWS ID","PWS Name","EPA Region","Primacy Agency","PWS Type","Population Served Count","Cities Served","Counties Served","# of Facilities","# of Violations","# of Site Visits"
"TX1450029","SOUTHEAST WSC SYSTEM 3","Region 6","Texas","Community water system","372","-","Leon","9","0","6"
"TX1450031","SOUTHEAST WSC SYSTEM 4","Region 6","Texas","Community water system","333","-","Leon","9","0","4"
"TX1010390","SPRING CREEK FOREST PUD","Region 6","Texas","Community water system","2,364","-","Harris","21","2","8"
"TX1700164","MONTGOMERY COUNTY MUD 16 WHITE OAK PLANT","Region 6","Texas","Community water system","591","-","Montgomery","10","3","7"
"TX1160034","MALOY WSC","Region 6","Texas","Community water system","564","-","Hunt","12","2","6"
"TX1630004","CITY OF LA COSTE","Region 6","Texas","Community water system","1,416","-","Medina","10","9","6"
"TX1020054","WASKOM RURAL WSC","Region 6","Texas","Community water system","1,032","-","Harrison","10","1","8"
"TX1330046","VERDE HILLS WSC","Region 6","Texas","Community water system","60","-","Kerr","9","18","6"
"TX0910004","CITY OF POTTSBORO","Region 6","Texas","Community water system","2,200","-","Grayson","23","4","7"
"TX1011243","HARRIS COUNTY MUD 147","Region 6","Texas","Community water system","2,976","-","Harris","12","1","7"
"TX1120010","BRASHEAR WSC","Region 6","Texas","Community water system","684","-","Hopkins","12","6","7"
"TX1700652","PINE KNOB SUBDIVISION","Region 6","Texas","Community water system","39","-","Montgomery","8","42","1"
"TX1013249","LAZY ACRES MOBILE HOME PARK","Region 6","Texas","Community water system","72","-","Harris","5","85","6"
"TX0610266","BEACH AND TENNIS CLUB HOA","Region 6","Texas","Community water system","25","-","Denton","4","6","2"
"TX2460016","WALBURG WATER SYSTEM","Region 6","Texas","Community water system","108","-","Williamson","11","14","7"
"TX2460017","WEIR WATER WORKS","Region 6","Texas","Community water system","483","-","Williamson","9","12","5"
"TX2460054","GREEN ACRES WATER SUPPLY","Region 6","Texas","Community water system","192","-","Williamson","10","13","5"
"TX2460047","CHAPARRAL III","Region 6","Texas","Community water system","207","-","Williamson","8","81","5"
"TX1013310","HARRIS COUNTY MUD 400 - WEST","Region 6","Texas","Community water system","4,029","-","Harris","12","2","5"
"TX0940094","SCHERTZ SEGUIN LOCAL GOVERNMENT CORPORAT","Region 6","Texas","Community water system","0","-","Guadalupe","21","2","5"
"TX2040024","POINT BLANK & STEPHENS CREEK WSC","Region 6","Texas","Community water system","1,901","-","San Jacinto","17","60","7"
"TX1050004","CITY OF HAYS","Region 6","Texas","Community water system","270","-","Hays","9","11","7"
"TX0110049","BASTROP COUNTY MUD 1","Region 6","Texas","Community water system","318","-","Bastrop","9","5","5"
"TX0010024","NECHES WSC","Region 6","Texas","Community water system","1,974","-","Anderson","25","1","6"
"TX0800016","CYPRESS SPRINGS SUD SOUTH PLANT","Region 6","Texas","Community water system","2,754","-","Franklin","15","17","14"
"TX0800003","CYPRESS SPRINGS SUD N PLANT 1 AND NE PLA","Region 6","Texas","Community water system","10,692","-","Franklin","36","5","18"
"TX0800012","CYPRESS SPRINGS SUD PINE VALLEY","Region 6","Texas","Community water system","243","-","Franklin","7","0","10"
"TX1700616","WHITE OAK WATER SUPPLY CORPORATION","Region 6","Texas","Community water system","711","-","Montgomery","13","0","6"
"TX1011747","ZAM ZAM WATER SUPPLY","Region 6","Texas","Community water system","93","-","Harris","5","137","7"
"TX0740031","SOUTHWEST FANNIN COUNTY SUD","Region 6","Texas","Community water system","7,005","-","Fannin","53","0","8"
"TX1330150","RANCHERO ESTATES","Region 6","Texas","Community water system","105","-","Kerr","5","55","6"
"TX1370006","RICARDO WSC","Region 6","Texas","Community water system","2,886","-","Kleberg","36","8","7"
"TX0660002","FREER WCID","Region 6","Texas","Community water system","2,923","-","Duval","20","43","8"
"TX0660014","DUVAL COUNTY CRD REALITOS","Region 6","Texas","Community water system","209","-","Duval","6","19","6"
"TX1010554","GREENWOOD UTILITY DISTRICT","Region 6","Texas","Community water system","4,335","-","Harris","19","0","6"
"TX1780015","VIOLET WSC","Region 6","Texas","Community water system","2,655","-","Nueces","18","15","8"
"TX0790207","CITY OF MISSOURI CITY MUSTANG BAYOU WATE","Region 6","Texas","Community water system","2,745","-","Fort Bend","36","15","5"
"TX1070025","LEAGUEVILLE WSC","Region 6","Texas","Community water system","2,376","-","Henderson","17","0","7"
"TX0270080","SOUTH COUNCIL CREEK 2","Region 6","Texas","Community water system","111","-","Burnet","12","67","6"
"TX0810002","CITY OF TEAGUE","Region 6","Texas","Community water system","4,593","-","Freestone","22","9","6"
"TX0810037","CITY OF FAIRFIELD BOYD UNIT","Region 6","Texas","Community water system","1,334","-","Freestone","9","11","6"
"TX0790444","FORT BEND COUNTY MUD 133","Region 6","Texas","Community water system","2,757","-","Fort Bend","14","0","2"
"TX1750019","RICE WSC","Region 6","Texas","Community water system","7,635","-","Navarro","41","14","9"
"TX1011781","HARRIS COUNTY UD 14","Region 6","Texas","Community water system","2,361","-","Harris","15","1","6"
"TX0710001","TOWN OF ANTHONY","Region 6","Texas","Community water system","5,011","-","El Paso","17","16","14"
"TX1910003","ADOBE ESTATES MOBILE HOME PARK","Region 6","Texas","Community water system","500","-","Randall","12","28","9"
"TX0570036","CITY OF CEDAR HILL","Region 6","Texas","Community water system","46,663","-","Dallas","35","15","8"
"TX1012082","BEECHNUT MUD","Region 6","Texas","Community water system","1,761","-","Harris","12","3","6"
"TX0790298","FORT BEND COUNTY MUD 109","Region 6","Texas","Community water system","3,318","-","Fort Bend","5","3","8"
"TX1290022","POETRY WSC","Region 6","Texas","Community water system","3,213","-","Kaufman","10","2","7"
"TX1010541","EMERALD FOREST UTILITY DISTRICT","Region 6","Texas","Community water system","7,326","-","Harris","23","4","7"
"TX2340014","MYRTLE SPRINGS WSC","Region 6","Texas","Community water system","1,584","-","Van Zandt","32","19","7"
"TX0360049","HUNTERS COVE SUB SOUTH","Region 6","Texas","Community water system","57","-","Chambers","5","26","7"
"TX0570050","CITY OF IRVING","Region 6","Texas","Community water system","227,030","-","Dallas","59","1","7"
"TX0270049","CITY OF GRANITE SHOALS","Region 6","Texas","Community water system","6,300","-","Burnet","24","36","12"
"TX0570006","CITY OF DESOTO","Region 6","Texas","Community water system","50,591","-","Dallas","29","25","7"
"TX0790482","FORT BEND COUNTY MUD 5","Region 6","Texas","Community water system","1,182","-","Fort Bend","9","1","2"
"TX1013175","HARRIS COUNTY WCID 96","Region 6","Texas","Community water system","8,430","-","Harris","15","1","5"
"TX1010027","CITY OF WEST UNIVERSITY PLACE","Region 6","Texas","Community water system","18,405","-","Harris","23","21","6"
"TX2460160","WALSH RANCH MUD","Region 6","Texas","Community water system","714","-","Williamson","4","0","3"
"TX1260018","JOHNSON COUNTY SUD","Region 6","Texas","Community water system","43,350","-","Johnson","171","8","8"
"TX2250001","CITY OF MOUNT PLEASANT","Region 6","Texas","Community water system","16,113","-","Titus","25","9","14"
"TX1330085","WOODS WSC","Region 6","Texas","Community water system","195","-","Kerr","19","5","6"
"TX2500007","JONES WSC","Region 6","Texas","Community water system","5,466","-","Wood","31","2","8"
"TX0790445","FORT BEND COUNTY MUD 140 RIVERS EDGE","Region 6","Texas","Community water system","1,992","-","Fort Bend","4","0","5"
"TX2460165","PALOMA LAKE MUD 2","Region 6","Texas","Community water system","1,071","-","Williamson","4","1","2"
"TX1970002","CITY OF MIAMI","Region 6","Texas","Community water system","500","-","Roberts","12","7","9"
"TX2200162","CHART HOUSE CONDOMINIUM","Region 6","Texas","Community water system","99","-","Tarrant","10","105","7"
"TX0200506","LEE RIDGE SUBDIVISION","Region 6","Texas","Community water system","69","-","Brazoria","7","1","8"
"TX0200566","OAK MEADOWS ESTATES SUBDIVISION","Region 6","Texas","Community water system","90","-","Brazoria","5","3","10"
"TX0140003","CITY OF HOLLAND","Region 6","Texas","Community water system","1,260","-","Bell","12","8","6"
"TX1910006","CATALPA VILLA","Region 6","Texas","Community water system","150","-","Randall","13","60","9"
"TX1440001","CITY OF GIDDINGS","Region 6","Texas","Community water system","8,625","-","Lee","23","4","8"
"TX1380012","RHINELAND WSC","Region 6","Texas","Community water system","151","-","Knox","6","5","5"
"TX0700042","MOUNTAIN PEAK SUD","Region 6","Texas","Community water system","12,819","-","Ellis","45","27","9"
"TX1160029","CADDO BASIN SUD","Region 6","Texas","Community water system","10,419","-","Hunt","28","5","6"
"TX0700043","SOUTH ELLIS COUNTY WATER SUPPLY","Region 6","Texas","Community water system","1,245","-","Ellis","17","9","7"
"TX1012982","MCFARLAND VILLAGE APARTMENTS","Region 6","Texas","Community water system","120","-","Harris","5","3","7"
"TX1011602","FAULKEY GULLY MUD","Region 6","Texas","Community water system","8,049","-","Harris","25","2","7"
"TX0440002","CITY OF DODSON","Region 6","Texas","Community water system","109","-","Collingsworth","6","106","10"
"TX1470010","POINT ENTERPRISE WSC","Region 6","Texas","Community water system","2,175","-","Limestone","25","9","6"
"TX1012264","INTERSTATE MUD","Region 6","Texas","Community water system","5,778","-","Harris","15","2","7"
"TX0360114","COLES CROSSING","Region 6","Texas","Community water system","735","-","Chambers","9","23","4"
"TX1800003","ADRIAN MUNICIPAL WATER SYSTEM","Region 6","Texas","Community water system","166","-","Oldham","27","90","9"
"TX2410054","STRAIGHTWAY TRAINING CENTER","Region 6","Texas","Community water system","78","-","Wharton","8","23","8"
"TX0850014","SOUTH GARZA WSC","Region 6","Texas","Community water system","175","-","Garza","9","17","5"
"TX2370005","PATTISON WSC","Region 6","Texas","Community water system","1,461","-","Waller","18","8","6"
"TX1530003","CITY OF WILSON","Region 6","Texas","Community water system","485","-","Lynn","21","65","9"
"TX0610258","DENTON COUNTY FWSD 8-A PALOMA","Region 6","Texas","Community water system","921","-","Denton","4","8","4"
"TX0740019","ARLEDGE RIDGE WSC","Region 6","Texas","Community water system","1,584","-","Fannin","25","5","9"
"TX1013329","HARRIS COUNTY MUD 418","Region 6","Texas","Community water system","0","-","Harris","16","2","3"
"TX1870004","WOODS CREEK WSC","Region 6","Texas","Community water system","277","-","Polk","8","9","7"
"TX2340016","R P M WSC","Region 6","Texas","Community water system","2,553","-","Van Zandt","20","9","6"
"TX0150068","CITY OF LIVE OAK","Region 6","Texas","Community water system","8,724","-","Bexar","23","3","6"
"TX1080009","CITY OF PHARR","Region 6","Texas","Community water system","70,400","-","Hidalgo","27","4","16"
"TX0610049","BOLIVAR WSC","Region 6","Texas","Community water system","8,900","-","Denton","84","6","6"
"TX1700309","THE WOODLANDS METRO CENTER MUD","Region 6","Texas","Community water system","2,076","-","Montgomery","4","3","7"
"TX0320001","CITY OF PITTSBURG","Region 6","Texas","Community water system","4,497","-","Camp","38","3","5"
"TX0490049","CITY OF VALLEY VIEW","Region 6","Texas","Community water system","816","-","Cooke","13","4","2"
"TX1750012","CHATFIELD WSC","Region 6","Texas","Community water system","5,700","-","Navarro","46","4","7"
"TX0040003","COPANO COVE SUBDIVISION","Region 6","Texas","Community water system","1,446","-","Aransas","4","1","8"
"TX0040029","COPANO RIDGE SUBDIVISION","Region 6","Texas","Community water system","798","-","Aransas","4","0","9"
"TX1700178","DOBBIN PLANTERSVILLE WSC 1","Region 6","Texas","Community water system","3,528","-","Montgomery","28","14","8"
"TX0930049","DOBBIN PLANTERSVILLE WSC 2","Region 6","Texas","Community water system","1,575","-","Grimes","17","20","6"
"TX2010016","GOODSPRINGS WSC","Region 6","Texas","Community water system","2,550","-","Rusk","34","15","5"
"TX2010038","GOODSPRINGS WSC PLANT C","Region 6","Texas","Community water system","525","-","Rusk","12","12","5"
"TX0780001","CITY OF CROWELL","Region 6","Texas","Community water system","948","-","Foard","6","27","6"
"TX0200010","CITY OF WEST COLUMBIA","Region 6","Texas","Community water system","5,694","-","Brazoria","18","6","6"
"TX1012356","HARRIS COUNTY MUD 202","Region 6","Texas","Community water system","2,652","-","Harris","13","2","7"
"TX2010014","EBENEZER WSC","Region 6","Texas","Community water system","735","-","Rusk","20","3","7"
"TX2440009","OKLAUNION WSC","Region 6","Texas","Community water system","146","-","Wilbarger","4","52","6"
"TX1740018","SACUL WSC","Region 6","Texas","Community water system","483","-","Nacogdoches","15","34","8"
"TX0720012","MORGAN MILL WSC","Region 6","Texas","Community water system","420","-","Erath","10","9","7"
"TX0790262","FORT BEND COUNTY MUD 68","Region 6","Texas","Community water system","3,720","-","Fort Bend","4","3","8"
"TX0200460","SAN BERNARD RIVER ESTATES","Region 6","Texas","Community water system","144","-","Brazoria","10","23","8"
"TX0200541","ROBIN COVE WATER SUBDIVISION","Region 6","Texas","Community water system","72","-","Brazoria","8","140","8"
"TX1010681","P & B WATER SYSTEM","Region 6","Texas","Community water system","660","-","Harris","10","184","6"
"TX1000069","BREAKAWAY TRAILS SUBDIVISION","Region 6","Texas","Community water system","103","-","Hardin","6","14","7"
"TX1810143","CLAIRE STREET WATER SYSTEM","Region 6","Texas","Community water system","68","-","Orange","7","11","8"
"TX1810125","RIVER BEND WATER SYSTEM","Region 6","Texas","Community water system","52","-","Orange","6","12","7"
"TX1810123","CORBETT WATER SYSTEM 1","Region 6","Texas","Community water system","79","-","Orange","6","22","7"
"TX1490029","OLD MARBACH SCHOOL WSC","Region 6","Texas","Community water system","810","-","Live Oak","18","43","8"
"TX0570034","CITY OF CARROLLTON","Region 6","Texas","Community water system","122,280","-","Dallas","46","0","8"
"TX1010545","HARRIS COUNTY FWSD 45","Region 6","Texas","Community water system","543","-","Harris","9","3","7"
"TX0450015","ROCK ISLAND WSC","Region 6","Texas","Community water system","378","-","Colorado","6","12","8"
"TX1060001","CANADIAN MUNICIPAL WATER SYSTEM","Region 6","Texas","Community water system","2,230","-","Hemphill","26","3","10"
"TX1810170","TIMER WATER SYSTEM","Region 6","Texas","Community water system","39","-","Orange","6","26","8"
"TX1810150","YEAGER ESTATES ADDITION","Region 6","Texas","Community water system","51","-","Orange","7","14","8"
"TX1000037","ENCHANTED FOREST","Region 6","Texas","Community water system","272","-","Hardin","14","12","8"
"TX1000038","WHISPERING PINES SUBDIVISION","Region 6","Texas","Community water system","56","-","Hardin","6","13","8"
"TX1000060","NORTHWOODS SUBDIVISION","Region 6","Texas","Community water system","107","-","Hardin","5","23","8"
"TX1000062","NEW FOREST ESTATES WATER SYSTEM","Region 6","Texas","Community water system","74","-","Hardin","6","22","8"
"TX1000061","COUNTRYWOOD WATER SYSTEM","Region 6","Texas","Community water system","456","-","Hardin","10","11","7"
"TX1000065","DAIRYLAND HEIGHTS WATER SYSTEM","Region 6","Texas","Community water system","103","-","Hardin","7","11","8"
"TX2270017","VILLAGE OF SAN LEANNA","Region 6","Texas","Community water system","497","-","Travis","22","4","7"
"TX0620002","CITY OF NORDHEIM","Region 6","Texas","Community water system","307","-","DeWitt","7","11","7"
"TX0180081","CRYSTAL CLEAR WHISPERING RIDGE","Region 6","Texas","Community water system","48","-","Bosque","11","3","4"
"TX0180032","CRYSTAL CLEAR WATER AIRPORT","Region 6","Texas","Community water system","135","-","Bosque","9","3","6"
