"PWS ID","PWS Name","EPA Region","Primacy Agency","PWS Type","Population Served Count","Cities Served","Counties Served","# of Facilities","# of Violations","# of Site Visits"
"CA1510017","INDIAN WELLS VALLEY W.D.","Region 9","California","Community water system","29,000","-","-","75","22","15"
"CA1000277","ELM COURT","Region 9","California","Community water system","64","-","-","4","28","11"
"CA1502645","MEADOWS OF THE KERN MUTUAL WATER COMPANY","Region 9","California","Community water system","32","-","-","9","9","3"
"CA1510053","ANTELOPE VALLEY E KERN WTR AGY-ROSAMOND","Region 9","California","Community water system","0","-","-","5","2","12"
"CA1500550","WEST VALLEY MUTUAL WATER COMPANY","Region 9","California","Community water system","70","-","-","4","9","5"
"CA1910213","TORRANCE-CITY, WATER DEPT.","Region 9","California","Community water system","145,438","TORRANCE","-","29","25","31"
"CA4901346","DELORES LANE WATER SYSTEM","Region 9","California","Community water system","50","-","-","4","3","2"
"CA4900871","DE ANZA MOON VALLEY WATER COMPANY","Region 9","California","Community water system","691","-","-","5","2","6"
"CA1000298","WOODWARD BLUFFS MHP","Region 9","California","Community water system","300","-","-","3","23","12"
"CA5010023","CITY OF MODESTO, DE #6, SO. TURLOCK","Region 9","California","Community water system","1,079","MODESTO","-","5","1","12"
"CA5010035","CITY OF MODESTO - CENTRAL TURLOCK","Region 9","California","Community water system","116","MODESTO","-","6","5","13"
"CA5010034","CITY OF MODESTO - NORTH TURLOCK","Region 9","California","Community water system","145","MODESTO","-","5","1","12"
"CA5010033","CITY OF MODESTO, DE GRAYSON","Region 9","California","Community water system","865","MODESTO","-","6","6","15"
"CA5010029","CITY OF MODESTO, DE HILLCREST","Region 9","California","Community water system","1,238","MODESTO","-","11","5","13"
"CA5010010","MODESTO, CITY OF","Region 9","California","Community water system","209,186","MODESTO","-","333","14","33"
"CA5010005","CITY OF MODESTO, SALIDA","Region 9","California","Community water system","14,246","MODESTO","-","21","12","18"
"CA5010031","CITY OF MODESTO, DE WALNUT MANOR","Region 9","California","Community water system","175","MODESTO","-","5","1","13"
"CA4700884","SHASTINA MOBILE ESTATES","Region 9","California","Community water system","32","-","-","4","2","8"
"CA0600012","COLUSA CO. SERVICE AREA #1-CENTURY RANCH","Region 9","California","Community water system","120","-","-","21","0","33"
"CA0600005","COLUSA CO. SERVICE AREA #2-STONYFORD","Region 9","California","Community water system","200","-","-","5","5","10"
"CA4910028","SWEETWATER SPRINGS CWD - MONTE RIO","Region 9","California","Community water system","3,000","-","-","8","0","9"
"CA4910004","SWEETWATER SPRINGS CWD - GUERNEVILLE","Region 9","California","Community water system","6,000","-","-","15","2","8"
"CA2210903","FISHCAMP MUTUAL WATER COMPANY","Region 9","California","Community water system","250","-","-","6","2","7"
"CA5403144","ALI MUTUAL WATER CO","Region 9","California","Community water system","25","-","-","5","6","3"
"CA5602130","SOLANO VERDE MUTUAL WATER CO","Region 9","California","Community water system","100","-","-","10","6","8"
"CA3810010","SAN FRANCISCO INT L. AIRPORT","Region 9","California","Community water system","103,423","-","-","3","5","12"
"CA0400001","YOUTH WITH A MISSION-SPRINGS OF LIVING W","Region 9","California","Community water system","150","-","-","5","3","12"
"CA5510009","GROVELAND COMMUNITY SERV DIST","Region 9","California","Community water system","3,400","-","-","7","6","13"
"CA5710003","CITY OF WEST SACRAMENTO","Region 9","California","Community water system","46,500","WEST SACRAMENTO","-","54","0","31"
"CA4810801","DELTA CONSERVATION CAMP","Region 9","California","Community water system","150","-","-","5","1","7"
"CA1700584","WESTWIND MOBILE HOME PARK","Region 9","California","Community water system","104","-","-","3","32","10"
"CA5400641","TEVISTON CSD","Region 9","California","Community water system","500","-","-","4","5","6"
"CA5402047","GLEANINGS FOR THE HUNGRY","Region 9","California","Community water system","31","-","-","24","57","5"
"CA4300740","MOUNTAIN SPRINGS MUTUAL WATER COMPANY","Region 9","California","Community water system","37","-","-","7","17","6"
"CA1500340","WEST TEHACHAPI MUTUAL","Region 9","California","Community water system","150","-","-","3","16","5"
"CA5400655","CENTRAL MUTUAL WATER CO","Region 9","California","Community water system","112","-","-","3","37","11"
"CA5400966","WESTLAKE VILLAGE MHP","Region 9","California","Community water system","350","-","-","5","10","6"
"CA1502465","PANAMA ROAD PROPERTY OWNERS ASSOC","Region 9","California","Community water system","50","-","-","4","10","5"
"CA3200104","GRIZZLY LAKE CSD-DELLEKER","Region 9","California","Community water system","657","-","-","4","28","8"
"CA3200107","GRIZZLY LAKE CSD-CROCKER/WELCH","Region 9","California","Community water system","215","-","-","3","36","5"
"CA1700501","ADAMS SPRINGS WATER DISTRICT","Region 9","California","Community water system","99","-","-","4","8","4"
"CA1710012","COBB AREA COUNTY WATER DISTRICT","Region 9","California","Community water system","1,403","-","-","12","5","11"
"CA1700536","SUNRISE SHORE MUTUAL WATER COMPANY","Region 9","California","Community water system","83","-","-","5","22","7"
"CA3710006","ESCONDIDO, CITY OF","Region 9","California","Community water system","145,901","ESCONDIDO","-","35","1","18"
"CA4410301","CSP - BIG BASIN STATE PARK","Region 9","California","Community water system","3,029","-","-","5","18","13"
"CA5010042","WATERFORD-RIVER POINTE","Region 9","California","Community water system","1,046","-","-","5","0","5"
"CA0310011","FIRST MACE MEADOW # 1","Region 9","California","Community water system","838","-","-","8","12","11"
"CA3910015","CITY OF LATHROP","Region 9","California","Community water system","12,427","LATHROP","-","24","48","21"
"CA3710037","PADRE DAM MWD","Region 9","California","Community water system","96,589","-","-","8","1","29"
"CA5601119","SIETE ROBLES MUTUAL WATER CO","Region 9","California","Community water system","274","-","-","6","13","11"
"CA1010039","CARUTHERS COMM SERV DIST","Region 9","California","Community water system","2,503","-","-","8","45","9"
"CA4900792","WAYSIDE GARDENS MOBILE HOME PARK","Region 9","California","Community water system","75","-","-","4","14","3"
"CA5510006","MI-WUK VILLAGE MUT WTR CO","Region 9","California","Community water system","1,737","-","-","8","4","8"
"CA1700502","ANDERSON SPRINGS CSD","Region 9","California","Community water system","30","-","-","3","28","6"
"CA3310051","MYOMA DUNES MUTUAL WATER COMPANY","Region 9","California","Community water system","6,159","-","-","23","1","7"
"CA0510002","CALAVERAS PUD","Region 9","California","Community water system","4,758","-","-","3","8","13"
"CA5400934","PONDEROSA CSD","Region 9","California","Community water system","280","-","-","7","25","5"
"CA3110041","MIDWAY HEIGHTS C. W. D.","Region 9","California","Community water system","1,080","-","-","2","60","6"
"CA5401026","DEER MEADOW MUTUAL","Region 9","California","Community water system","67","-","-","3","9","8"
"CA5403023","DELFT COLONY WATER","Region 9","California","Community water system","400","-","-","5","10","9"
"CA0400078","FOREST KNOLLS MUTUAL WATER CO","Region 9","California","Community water system","41","-","-","6","5","6"
"CA0400123","HUMBOLDT HIGHLANDS MUTUAL","Region 9","California","Community water system","50","-","-","2","4","6"
"CA3010069","CITY OF FOUNTAIN VALLEY","Region 9","California","Community water system","56,464","FOUNTAIN VALLEY","-","29","2","31"
"CA5400968","IMPROVEMENT DIST #1","Region 9","California","Community water system","200","-","-","8","54","6"
"CA3510003","SUNNYSLOPE COUNTY WATER DIST","Region 9","California","Community water system","19,189","-","-","25","4","13"
"CA5400732","PIERPOINT SPRINGS WATER CO.","Region 9","California","Community water system","165","-","-","3","14","3"
"CA5403149","RANCHO LOPEZ","Region 9","California","Community water system","50","-","-","2","2","1"
"CA5403084","FAIRWAY MUTUAL WATER CO","Region 9","California","Community water system","53","-","-","3","14","4"
"CA1009281","HAMMONDS RANCH","Region 9","California","Community water system","50","-","-","3","54","14"
"CA5200504","CITY OF TEHAMA","Region 9","California","Community water system","435","TEHAMA","-","7","17","6"
"CA2300743","DOLPHIN ISLE MARINA","Region 9","California","Community water system","280","-","-","3","6","5"
"CA1200547","MILL CREEK M.W.C.","Region 9","California","Community water system","65","-","-","5","13","6"
"CA0310004","PLYMOUTH, CITY OF","Region 9","California","Community water system","1,060","PLYMOUTH","-","11","20","13"
"CA4510001","CITY OF ANDERSON","Region 9","California","Community water system","11,147","ANDERSON","-","35","2","24"
"CA4900789","BLUE SPRUCE MOBILE HOME PARK","Region 9","California","Community water system","90","-","-","7","7","3"
"CA3710014","OCEANSIDE, CITY OF","Region 9","California","Community water system","171,183","OCEANSIDE","-","29","3","23"
"CA4900637","MAGIC MOUNTAIN MUTUAL WATER COMPANY","Region 9","California","Community water system","100","-","-","5","28","3"
"CA1500466","A.F.P. MUTUAL WATER COMPANY","Region 9","California","Community water system","500","-","-","7","11","4"
"CA4900736","CLEAR CREEK WATER COMPANY","Region 9","California","Community water system","40","-","-","3","8","3"
"CA4910019","FORESTVILLE COUNTY WATER DISTRICT","Region 9","California","Community water system","2,500","-","-","3","0","3"
"CA3610048","TERRACE WATER COMPANY","Region 9","California","Community water system","2,200","-","-","5","7","7"
"CA4210018","BUELLTON WATER DEPARTMENT","Region 9","California","Community water system","4,878","-","-","11","5","12"
"CA1009179","BRITZ/FIVE POINT SYSTEM","Region 9","California","Community water system","76","-","-","3","12","9"
"CA1009023","BRITZ/COLUSA","Region 9","California","Community water system","106","-","-","3","39","15"
"CA4900640","SONOMA COUNTY MUTUAL WATER COMPANY","Region 9","California","Community water system","40","-","-","3","52","2"
"CA3710010","HELIX WATER DISTRICT","Region 9","California","Community water system","267,922","-","-","32","0","29"
"CA5601105","FILLMORE IRRIGATION CO","Region 9","California","Community water system","353","-","-","5","10","7"
"CA4901221","GRATON MUTUAL (GREEN VALLEY HOA)","Region 9","California","Community water system","45","-","-","3","7","2"
"CA1010023","CITY OF ORANGE COVE","Region 9","California","Community water system","9,780","ORANGE COVE","-","20","12","21"
"CA5400536","KINGS RIVER ESTATES MUTUAL WATER COMPANY","Region 9","California","Community water system","100","-","-","3","19","5"
"CA4210030","CENTRAL COAST WATER AUTHORITY","Region 9","California","Community water system","0","-","-","5","2","20"
"CA5400631","LINNELL FARM LABOR CENTER","Region 9","California","Community water system","720","-","-","3","7","6"
"CA5400792","WOODVILLE FARM LABOR CENTER","Region 9","California","Community water system","725","-","-","3","9","3"
"CA5610040","CAL AMERICAN WATER CO","Region 9","California","Community water system","61,206","-","-","10","1","17"
"CA5610081","CAL AMERICAN WC - LAS POSAS ESTATES","Region 9","California","Community water system","1,800","-","-","2","0","5"
"CA3610110","ARROWBEAR PARK CWD","Region 9","California","Community water system","1,396","-","-","12","4","8"
"CA5400881","SUNRISE MUTUAL WATER CO.","Region 9","California","Community water system","80","-","-","3","14","6"
"CA5400670","TRIPLE R MUTUAL WATER CO","Region 9","California","Community water system","400","-","-","17","21","6"
"CA2400172","SANDY MUSH DETENTION CENTER","Region 9","California","Community water system","800","-","-","8","4","37"
"CA1000229","GREEN ACRES MOBILE HOME ESTATE","Region 9","California","Community water system","300","-","-","3","6","7"
"CA3310019","IDYLLWILD WATER DISTRICT","Region 9","California","Community water system","2,500","-","-","69","3","15"
"CA1000059","MUSICK HEIGHTS MUTUAL","Region 9","California","Community water system","44","-","-","5","7","2"
"CA1500489","BRITE LAKE COMMUNITY ASSOCIATION","Region 9","California","Community water system","89","-","-","3","16","5"
"CA1810004","LEAVITT LAKE CSD","Region 9","California","Community water system","950","-","-","5","2","14"
"CA3410007","DEL PASO MANOR COUNTY WATER DI","Region 9","California","Community water system","4,458","-","-","18","2","18"
"CA0400016","BERRY CREEK COMMUNITY SERVICE DIST","Region 9","California","Community water system","99","-","-","7","32","11"
"CA0400051","DINGERVILLE USA PARK","Region 9","California","Community water system","447","-","-","3","10","7"
"CA4900798","MOUNTAIN VIEW MOBILE ESTATES, LLC","Region 9","California","Community water system","250","-","-","6","8","5"
"CA4910021","BODEGA BAY PUBLIC UTILITY DISTRICT","Region 9","California","Community water system","1,423","-","-","16","3","8"
"CA3010037","YORBA LINDA WATER DISTRICT","Region 9","California","Community water system","77,513","-","-","28","0","42"
"CA4310028","SAN JOSE STATE UNIVERSITY","Region 9","California","Community water system","30,000","-","-","11","4","24"
"CA4900797","NORTH STAR MOBILE HOME PARK","Region 9","California","Community water system","75","-","-","3","13","4"
"CA5310001","WEAVERVILLE C.S.D.","Region 9","California","Community water system","3,554","-","-","11","1","33"
"CA5304501","SALYER MUTUAL WC (FORMERLY RIVERVIEW AC)","Region 9","California","Community water system","85","-","-","3","31","22"
